Type	AgentConfig	TestInstanzID	MaxRounds	VorschlaegeProRunde	ErzwungeneAkzeptanz	AnzahlPlanningObjects	ClientID	TargetValue
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	6,20766
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	6,00955
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,40094
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,24429
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	6,18226
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,26052
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	6,09338
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	6,01262
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,48708
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	6,05275
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,67103
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	5,94509803921569
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,5943760784314
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	6
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,66088
remote	e74a0386-a025-42ec-9bc8-bfa41eb2ce8c	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	76c44818-876f-4b4c-8971-ef3d0272884d	12,68473
remote	902b3e94-2026-41ab-b4d6-5cab3eda4176	7311644a-a47e-4b00-abf3-6047ca61576d	10	100	1	6	13884277-f746-4f79-b62b-fc9618ddc4bc	6,1489
